Reading,Load [40.0 N],Time [sec.]
454,-0.2,45.298
455,-0.2,45.397
456,-0.2,45.497
457,-0.2,45.599
458,-0.2,45.697
459,-0.2,45.798
460,-0.2,45.897
461,-0.2,45.999
462,-0.2,46.097
463,-0.2,46.197
464,-0.2,46.297
465,-0.2,46.398
466,-0.2,46.497
467,-0.2,46.597
468,-0.2,46.697
469,-0.2,46.798
470,-0.2,46.897
471,-0.2,46.998
472,-0.2,47.097
473,-0.2,47.197
474,-0.2,47.297
475,-0.2,47.396
476,-0.2,47.498
477,-0.2,47.598
478,-0.2,47.697
479,-0.2,47.797
480,-0.2,47.896
481,-0.2,47.997
482,-0.2,48.097
483,-0.2,48.197
484,-0.2,48.297
485,-0.4,48.396
486,-2.2,48.497
487,-6.8,48.599
488,-12.8,48.698
489,-12.8,48.797
490,-18.2,48.898
491,-23.2,48.997
492,-27.4,49.097
493,-31,49.198
494,-33.6,49.297
495,-33.6,49.396
496,-35.4,49.497
497,-37.4,49.597
498,-38.6,49.699
499,-38.6,49.797
500,-38.4,49.896
501,-38.4,49.997
502,-38,50.097
503,-37.6,50.197
504,-37.4,50.297
505,-37.2,50.396
506,-37.2,50.497
507,-37,50.597
508,-36.8,50.697
509,-36.6,50.797
510,-36.4,50.897
511,-36.4,50.997
512,-36.4,51.097
513,-36.2,51.198
514,-36,51.297
515,-36,51.396
516,-36,51.497
517,-35.8,51.597
518,-35.8,51.698
519,-35.8,51.797
520,-35.6,51.898
521,-35.6,51.997
522,-35.4,52.097
523,-35.4,52.197
524,-35.4,52.297
525,-35.4,52.396
526,-35.4,52.497
527,-35.2,52.597
528,-35.2,52.697
529,-35.2,52.797
530,-35.2,52.896
531,-35.2,52.997
532,-35,53.097
533,-35,53.197
534,-35,53.296
535,-35,53.396
536,-35,53.497
537,-35,53.597
538,-34.8,53.697
539,-34.8,53.797
540,-34.8,53.897
541,-34.8,53.999
542,-34.8,54.097
543,-34.8,54.197
544,-34.6,54.297
545,-34.6,54.397
546,-34.6,54.497
547,-34.6,54.597
548,-34.6,54.697
549,-34.6,54.798
550,-34.4,54.896
551,-34.4,54.997
552,-34.4,55.098
553,-34.4,55.197
554,-34.4,55.298
555,-34.4,55.396
556,-34.4,55.497
557,-34.4,55.598
558,-34.4,55.698
559,-34.2,55.797
560,-34.2,55.896
561,-34.2,55.997
562,-34.2,56.097
563,-34.2,56.196
564,-34.2,56.296
565,-34.2,56.396
566,-34.2,56.497
567,-34,56.597
568,-34,56.699
569,-34,56.797
570,-34,56.898
571,-34,56.998
572,-34,57.098
573,-34,57.199
574,-34,57.296
575,-34,57.397
576,-34,57.498
577,-34,57.597
578,-34,57.698
579,-33.8,57.8
580,-33.8,57.898
581,-33.8,57.998
582,-33.8,58.097
583,-33.8,58.197
584,-33.8,58.301
585,-33.8,58.399
586,-33.8,58.497
587,-33.8,58.597
588,-33.8,58.697
589,-33.8,58.797
590,-33.8,58.896
591,-33.8,58.997
592,-33.6,59.097
593,-33.6,59.197
594,-33.6,59.298
595,-33.6,59.396
596,-33.6,59.498
597,-33.6,59.597
598,-33.6,59.698
599,-33.6,59.797
600,-33.6,59.897
601,-33.6,59.998
602,-33.6,60.098
603,-33.6,60.197
604,-33.6,60.297
605,-33.6,60.396
606,-33.6,60.505
607,-33.4,60.598
608,-33.4,60.697
609,-33.4,60.797
610,-33.4,60.897
611,-33.4,60.999
612,-33.4,61.097
613,-33.4,61.197
614,-33.4,61.297
615,-33.4,61.396
616,-33.4,61.497
617,-33.4,61.597
618,-33.4,61.697
619,-33.4,61.796
620,-33.4,61.896
621,-33.4,61.997
622,-33.4,62.097
623,-33.4,62.197
624,-33.2,62.297
625,-33.2,62.396
626,-33.2,62.497
627,-33.2,62.597
628,-33.2,62.698
629,-33.2,62.797
630,-33.2,62.896
631,-33.2,62.997
632,-33.2,63.1
633,-33.2,63.198
634,-33.2,63.3
635,-33.2,63.405
636,-33.2,63.498
637,-33.2,63.597
638,-33.2,63.706
639,-33.2,63.803
640,-33.2,63.896
641,-33.2,63.998
642,-33.2,64.097
643,-33.2,64.196
644,-33,64.296
645,-33,64.396
646,-33,64.497
647,-33,64.597
648,-33,64.697
649,-33,64.796
650,-33,64.896
651,-33,64.997
652,-33,65.098
653,-33,65.198
654,-33,65.298
655,-33,65.397
656,-33,65.497
657,-33,65.599
658,-33,65.698
659,-33,65.798
660,-33,65.897
661,-33,65.997
662,-33,66.098
663,-33,66.198
664,-33,66.299
665,-33,66.396
666,-33,66.497
667,-32.8,66.597
668,-32.8,66.697
669,-32.8,66.797
670,-32.8,66.897
671,-32.8,66.997
672,-32.8,67.097
673,-32.8,67.198
674,-32.8,67.298
675,-32.8,67.397
676,-32.8,67.498
677,-32.8,67.597
678,-32.8,67.698
679,-32.8,67.797
680,-32.8,67.897
681,-32.8,67.997
682,-32.8,68.097
683,-32.8,68.197
684,-32.8,68.298
685,-32.8,68.396
686,-32.8,68.497
687,-32.8,68.597
688,-32.8,68.697
689,-32.8,68.797
690,-32.8,68.897
691,-32.8,69
692,-32.8,69.097
693,-32.8,69.197
694,-32.8,69.298
695,-32.8,69.397
696,-32.8,69.497
697,-32.6,69.597
698,-32.6,69.699
699,-32.6,69.797
700,-32.6,69.896
701,-32.6,69.997
702,-32.6,70.098
703,-32.6,70.198
704,-32.6,70.297
705,-32.6,70.397
706,-32.6,70.498
707,-32.6,70.598
708,-32.6,70.697
709,-32.6,70.798
710,-32.6,70.897
711,-32.6,70.998
712,-32.6,71.098
713,-32.6,71.198
714,-32.6,71.297
715,-32.6,71.397
716,-32.6,71.498
717,-32.6,71.597
718,-32.6,71.697
719,-32.6,71.797
720,-32.6,71.897
721,-32.6,71.998
722,-32.6,72.098
723,-32.6,72.198
724,-32.6,72.298
725,-32.4,72.397
726,-32.4,72.497
727,-32.4,72.597
728,-32.4,72.697
729,-32.4,72.798
730,-32.4,72.897
731,-32.4,72.998
732,-32.4,73.098
733,-32.4,73.198
734,-32.4,73.298
735,-32.4,73.397
736,-32.4,73.497
737,-32.4,73.598
738,-32.4,73.698
739,-32.4,73.797
740,-32.4,73.897
741,-32.4,73.997
742,-32.4,74.097
743,-32.4,74.198
744,-32.4,74.297
745,-32.4,74.397
746,-32.4,74.497
747,-32.4,74.597
748,-32.4,74.698
749,-32.4,74.797
750,-32.4,74.896
751,-32.4,74.997
752,-32.4,75.097
753,-32.4,75.197
754,-32.4,75.299
755,-32.4,75.396
756,-32.4,75.497
757,-32.4,75.597
758,-32.4,75.698
759,-32.4,75.799
760,-32.4,75.896
761,-32.4,75.997
762,-32.4,76.098
763,-32.4,76.199
764,-32.4,76.297
765,-32.4,76.397
766,-32.4,76.497
767,-32.4,76.598
768,-32.4,76.697
769,-32.2,76.798
770,-32.2,76.896
771,-32.2,76.997
772,-32.2,77.097
773,-32.2,77.197
774,-32.2,77.298
775,-32.2,77.398
776,-32.2,77.497
777,-32.2,77.597
778,-32.2,77.699
779,-32.2,77.8
780,-32.2,77.897
781,-32.2,77.999
782,-32.2,78.098
783,-32.2,78.197
784,-32.2,78.298
785,-32.2,78.397
786,-32.2,78.497
787,-32.2,78.598
788,-32.2,78.698
789,-32.2,78.798
790,-32.2,78.898
791,-32.2,78.999
792,-32.2,79.098
793,-32.2,79.198
794,-32.2,79.299
795,-32.2,79.396
796,-32.2,79.498
797,-32.2,79.598
798,-32.2,79.697
799,-32.2,79.796
800,-32.2,79.896
801,-32.2,79.997
802,-32.2,80.097
803,-32.2,80.198
804,-32.2,80.297
805,-32.2,80.396
806,-32.2,80.497
807,-32.2,80.597
808,-32.2,80.697
809,-32.2,80.797
810,-32.2,80.896
811,-32.2,80.997
812,-32,81.097
813,-32,81.211
814,-32,81.299
815,-32,81.396
816,-32,81.497
817,-32,81.596
818,-32,81.697
819,-32,81.797
820,-32,81.896
821,-32,81.997
822,-32,82.097
823,-32,82.197
824,-32,82.297
825,-32,82.395
826,-32,82.497
827,-32,82.597
828,-32,82.697
829,-32,82.797
830,-32,82.895
831,-32,82.997
832,-32,83.097
833,-32,83.197
834,-32,83.297
835,-32,83.396
836,-32,83.497
837,-32,83.597
838,-32,83.697
839,-32,83.797
840,-32,83.897
841,-32,83.997
842,-32,84.097
843,-32,84.198
844,-32,84.298
845,-32,84.396
846,-32,84.499
847,-32,84.597
848,-32,84.697
849,-32,84.797
850,-32,84.896
851,-32,84.997
852,-32,85.097
853,-32,85.197
854,-32,85.297
855,-32,85.396
856,-32,85.499
857,-32,85.596
858,-32,85.697
859,-32,85.799
860,-32,85.903
861,-32,85.998
862,-32,86.105
863,-32,86.198
864,-31.8,86.298
865,-32,86.397
866,-31.8,86.497
867,-31.8,86.598
868,-32,86.698
869,-31.8,86.797
870,-31.8,86.897
871,-31.8,86.998
872,-31.8,87.097
873,-31.8,87.197
874,-31.8,87.297
875,-31.8,87.396
876,-31.8,87.497
877,-31.8,87.597
878,-31.8,87.697
879,-31.8,87.797
880,-31.8,87.896
881,-31.8,87.997
882,-31.8,88.097
883,-31.8,88.196
884,-31.8,88.298
885,-31.8,88.396
886,-31.8,88.498
887,-31.8,88.598
888,-31.8,88.697
889,-31.8,88.798
890,-31.8,88.896
891,-31.8,88.997
892,-31.8,89.097
893,-31.8,89.197
894,-31.8,89.297
895,-31.8,89.396
896,-31.8,89.497
897,-31.8,89.597
898,-31.8,89.699
899,-31.8,89.801
900,-31.8,89.898
901,-31.8,89.998
902,-31.8,90.098
903,-31.8,90.198
904,-31.8,90.298
905,-31.8,90.396
906,-31.8,90.497
907,-31.8,90.597
908,-31.8,90.698
909,-31.8,90.8
910,-31.8,90.9
911,-31.8,91.001
912,-31.8,91.1
913,-31.8,91.198
914,-31.8,91.298
915,-31.8,91.397
916,-31.8,91.498
917,-31.8,91.597
918,-31.8,91.697
919,-31.8,91.799
920,-31.8,91.896
921,-31.8,91.997
922,-31.8,92.098
923,-31.8,92.197
924,-31.8,92.298
925,-31.8,92.396
926,-31.8,92.498
927,-31.8,92.598
928,-31.8,92.698
929,-31.8,92.798
930,-31.8,92.898
931,-31.8,92.998
932,-31.8,93.097
933,-32.4,93.197
934,-34.4,93.298
935,-38,93.397
936,-38,93.497
937,-41.4,93.597
938,-43.6,93.7
939,-46,93.801
940,-48.6,93.897
941,-51.4,93.997
942,-51.4,94.1
943,-53.6,94.197
944,-55.6,94.298
945,-57.2,94.396
946,-58.6,94.497
947,-59.8,94.597
948,-59.8,94.697
949,-61,94.799
950,-62,94.896
951,-62.6,94.997
952,-63.2,95.099
953,-63,95.197
954,-63,95.297
955,-64.2,95.396
956,-64.4,95.497
957,-64,95.597
958,-63.4,95.697
959,-62.8,95.799
960,-62.8,95.896
961,-62.4,95.997
962,-62,96.096
963,-61.8,96.197
964,-61.4,96.297
965,-61.4,96.396
966,-61.2,96.498
967,-61,96.598
968,-60.8,96.697
969,-60.6,96.798
970,-60.4,96.897
971,-60.4,96.998
972,-60.2,97.097
973,-60,97.197
974,-59.8,97.299
975,-59.8,97.397
976,-59.6,97.498
977,-59.6,97.598
978,-59.4,97.698
979,-59.4,97.797
980,-59.2,97.896
981,-59.2,97.998
982,-59,98.098
983,-59,98.198
984,-58.8,98.298
985,-58.8,98.396
986,-58.6,98.498
987,-58.6,98.597
988,-58.6,98.697
989,-58.6,98.797
990,-58.4,98.896
991,-58.4,98.997
992,-58.2,99.098
993,-58.2,99.196
994,-58.2,99.297
995,-58.2,99.396
996,-58.2,99.498
997,-58,99.597
998,-58,99.697
999,-57.8,99.797
1000,-57.8,99.896
1001,-57.8,99.997
1002,-57.8,100.099
1003,-57.6,100.197
1004,-57.6,100.297
1005,-57.6,100.396
1006,-57.6,100.497
1007,-57.6,100.597
1008,-57.4,100.701
1009,-57.4,100.798
1010,-57.4,100.896
1011,-57.4,100.997
1012,-57.4,101.096
1013,-57.2,101.197
1014,-57.2,101.297
1015,-57.2,101.397
1016,-57.2,101.497
1017,-57.2,101.597
1018,-57.2,101.697
1019,-57.2,101.797
1020,-57,101.896
1021,-57,101.997
1022,-57,102.097
1023,-57,102.197
1024,-57,102.297
1025,-56.8,102.396
1026,-56.8,102.497
1027,-56.8,102.597
1028,-56.8,102.698
1029,-56.8,102.799
1030,-56.8,102.897
1031,-56.6,102.999
1032,-56.6,103.099
1033,-56.6,103.199
1034,-56.6,103.298
1035,-56.6,103.398
1036,-56.6,103.499
1037,-56.6,103.6
1038,-56.4,103.7
1039,-56.4,103.799
1040,-56.4,103.899
1041,-56.4,104.002
1042,-56.4,104.101
1043,-56.4,104.201
1044,-56.4,104.3
1045,-56.2,104.402
1046,-56.2,104.5
1047,-56.2,104.599
1048,-56.2,104.699
1049,-56.2,104.801
1050,-56.2,104.9
1051,-56.2,104.999
1052,-56.2,105.099
1053,-56.2,105.199
