Reading,Load [21.8 N],Time [sec.]
397,-0.2,39.594
398,-0.2,39.693
399,-0.2,39.795
400,-0.2,39.894
401,-0.2,39.993
402,-0.2,40.093
403,-0.2,40.193
404,-0.2,40.294
405,-0.2,40.393
406,-0.2,40.494
407,-0.2,40.593
408,-0.2,40.694
409,-0.2,40.794
410,-0.2,40.894
411,-0.2,40.993
412,-0.2,41.092
413,-0.2,41.193
414,-0.2,41.294
415,-0.2,41.393
416,-0.2,41.493
417,-0.2,41.593
418,-0.2,41.692
419,-0.2,41.794
420,-0.2,41.893
421,-0.2,41.993
422,-0.2,42.093
423,-0.2,42.193
424,-0.2,42.294
425,-0.2,42.393
426,-0.2,42.493
427,-0.2,42.592
428,-0.2,42.693
429,-0.2,42.794
430,-0.2,42.893
431,-0.2,42.992
432,-0.2,43.093
433,-0.2,43.193
434,-0.2,43.295
435,-0.2,43.393
436,-0.2,43.493
437,-0.2,43.593
438,-0.2,43.693
439,-0.2,43.793
440,-0.2,43.893
441,-0.2,43.993
442,-0.2,44.093
443,-0.2,44.193
444,-0.2,44.293
445,-0.2,44.393
446,-0.2,44.493
447,-0.2,44.593
448,-0.2,44.692
449,-0.2,44.794
450,-0.2,44.892
451,-0.2,44.993
452,-0.2,45.094
453,-0.2,45.195
454,-0.2,45.295
455,-0.2,45.393
456,-0.2,45.493
457,-0.2,45.593
458,-0.2,45.694
459,-0.2,45.797
460,-0.2,45.896
461,-0.2,45.994
462,-0.2,46.093
463,-0.2,46.193
464,-0.2,46.296
465,-0.2,46.394
466,-0.2,46.495
467,-0.2,46.593
468,-0.2,46.696
469,-0.2,46.795
470,-0.2,46.894
471,-0.2,46.993
472,-0.2,47.094
473,-0.2,47.195
474,-0.2,47.295
475,-0.2,47.394
476,-0.2,47.494
477,-0.2,47.594
478,-0.2,47.693
479,-0.2,47.794
480,-0.4,47.893
481,-0.4,47.994
482,-1.6,48.094
483,-4,48.194
484,-7.2,48.294
485,-10.8,48.394
486,-14.2,48.494
487,-14.2,48.594
488,-18,48.694
489,-21.8,48.794
490,-25,48.894
491,-26.6,48.997
492,-27.4,49.095
493,-27.4,49.195
494,-28.6,49.294
495,-31.4,49.395
496,-34.2,49.495
497,-36.4,49.593
498,-38.6,49.693
499,-38.6,49.794
500,-41,49.895
501,-43,49.993
502,-44.6,50.095
503,-46.8,50.195
504,-46.8,50.294
505,-47.6,50.393
506,-48,50.493
507,-48.6,50.593
508,-48,50.693
509,-47.6,50.793
510,-47.6,50.893
511,-47,50.993
512,-46.4,51.093
513,-45.8,51.193
514,-45.4,51.294
515,-45,51.393
516,-45,51.493
517,-44.6,51.595
518,-44.4,51.695
519,-44.2,51.793
520,-43.8,51.895
521,-43.6,51.993
522,-43.6,52.093
523,-43.4,52.194
524,-43.4,52.294
525,-43.2,52.394
526,-43,52.494
527,-43,52.595
528,-43,52.694
529,-42.8,52.794
530,-42.8,52.893
531,-42.6,52.993
532,-42.4,53.093
533,-42.4,53.193
534,-42.4,53.294
535,-42.2,53.393
536,-41.8,53.493
537,-36.2,53.593
538,-23.4,53.693
539,-23.4,53.794
540,-14.8,53.893
541,-11.4,53.992
542,-11.4,54.093
543,-12.6,54.193
544,-15.2,54.294
545,-15.2,54.393
546,-18.6,54.493
547,-22,54.594
548,-25.2,54.695
549,-28.2,54.794
550,-30,54.894
551,-30,54.994
552,-31.4,55.095
553,-34.2,55.196
554,-36.6,55.294
555,-38.8,55.393
556,-38.8,55.493
557,-39.6,55.595
558,-40,55.694
559,-41.6,55.794
560,-44,55.893
561,-45.8,55.993
562,-45.8,56.094
563,-46,56.194
564,-46.4,56.294
565,-47,56.393
566,-48.2,56.493
567,-48.8,56.593
568,-48.8,56.693
569,-48.8,56.794
570,-48.2,56.893
571,-47.8,56.994
572,-47.4,57.094
573,-47,57.193
574,-47,57.296
575,-46.8,57.393
576,-46.6,57.493
577,-46.2,57.593
578,-46,57.693
579,-46,57.794
580,-45.8,57.893
581,-45.8,57.993
582,-45.6,58.093
583,-45.4,58.192
584,-45.2,58.294
585,-45.2,58.393
586,-45.2,58.493
587,-45.2,58.593
588,-45,58.693
589,-45,58.793
590,-44.8,58.893
591,-44.8,58.993
592,-44.6,59.093
593,-44.6,59.193
594,-44.4,59.294
595,-44.4,59.392
596,-44.4,59.493
597,-44.4,59.593
598,-44.2,59.693
599,-44.2,59.794
600,-44,59.895
601,-44,59.994
602,-44,60.094
603,-44,60.193
604,-43.8,60.294
605,-43.8,60.393
606,-43.8,60.493
